Title (News Shots) ,ID,Date
ï»¿Roche's Cobas TV/MG Test Receives FDA's 510 (k) Clearance for the Detection of Sexually Transmitted Diseases,14842,24-05-2019
ï»¿BrightInsight Launches a CE-Marked Dosing Calculator for Emicizumab to Treat Patients with Hemophilia A,14853,24-05-2019
ï»¿Novartis' Piqray (alpelisib) + Fulvestrant Receive FDA's Approval for Patients with a PIK3CA Mutation in HR+/HER2- Advanced/Metastatic Breast Cancer,14872,27-05-2019
ï»¿Pfizer Reports Results of Lyrica (pregabalin) in P-III Study for Primary Generalized Tonic-Clonic Seizures,14883,27-05-2019
ï»¿Novartis' Zolgensma (onasemnogene abeparvovec-xioi) Receives FDA's Approval for Spinal Muscular Atrophy in Pediatric Patients,14891,27-05-2019
ï»¿Calecim Collaborates with Menarini Asia-Pacific to Expand the Worldwide Sales of its Product,14898,27-05-2019
ï»¿Santhera Reports Submission of Marketing Authorization Application to the EMA for Puldysa (Idebenone) in Duchenne Muscular Dystrophy,14905,28-05-2019
ï»¿Matas to Acquire Kosmolet for its Make-up Brand Nilens Jord,14913,28-05-2019
ï»¿Nanobiotix Launches Curadigm Facility with Nanoprimer Technology in France and the US,14918,28-05-2019
BioMarin Reports Results of Valoctocogene Roxaparvovec in P-III GENEr8-1 Study for Hemophilia A,14925,28-05-2019
Eli ï»¿Lilly Signs an Exclusive Worldwide License Agreement with Centrexion Therapeutics for its CNTX-0290,14931,28-05-2019
ï»¿Celgene's Revlimid (Lenalidomide) + Rituximab Receive FDA's Approval for Previously Treated Follicular Lymphoma or Marginal Zone Lymphoma in Adults,14944,29-05-2019
"Prestige BioPharma Reports EMA's Acceptance of Marketing Authorization Application for its Tuznue (trastuzumab, biosimilar)ï»¿",14953,29-05-2019
ï»¿Bayer Signs a License Agreement with Sensible Medical for its ReDS Technology in Europe,14961,29-05-2019
ï»¿Arvinas' ARV-110 Receives the US FDA's Fast Track Designation for Metastatic Castration-Resistant Prostate Cancer in Men,14969,29-05-2019
ï»¿Ziopharm Signs an Exclusive License Agreement with NIH to Develop and Commercialize TCRs Targeting Neoantigen for Cancer,14977,29-05-2019
Bayer Signs a Worldwide Agreement with Roche's Foundation Medicine to Develop and Commercialize CDx for Cancer,14985,29-05-2019
ï»¿Novartis Reports Results of QMF149 (indacaterol acetate and mometasone furoate) in P-III QUARTZ Study for Inadequately Controlled Asthma,15002,30-05-2019
ï»¿Roche's Tecentriq (atezolizumab) Combination Therapy Receives Health Canada's Approval for Metastatic Non-Squamous Non-Small Cell Lung Cancer in Adults,15007,30-05-2019
ï»¿Philips Reports Results of Stellarex .035 Low-Dose Drug-Coated Balloon in Two Clinical Studies for Peripheral Arterial Disease,15017,30-05-2019
ï»¿Medtronic's SelectSite C304-HIS Deflectable Catheter System Receives FDA's Clearance for HIS Bundle Pacing,15024,30-05-2019
ï»¿Janssen Reports Results of Darzalex (daratumumab) in P-III MAIA Study for Patients with Multiple Myeloma Ineligible for ASCT,15035,30-05-2019
ï»¿Sumitomo Dainippon Pharma Signs a Co-Promotion &amp; Commercialization Agreement with Novartis for Diabetes in Japan,15043,31-05-2019
ï»¿Roche and GE Healthcare Launch NAVIFY Tumor Board 2.0 for Personalized Treatment Decision in Cancer Care,15050,31-05-2019
"ï»¿Pfenex and Alvogen Report EMA's Acceptance of MAA for PF708 (biosimilar, teriparatide)",15057,01-06-2019
ï»¿Merck Reports Result of Keytruda (pembrolizumab) in P-III KEYNOTE-048 Study as a 1L Treatment for Recurrent or Metastatic Head and Neck Squamous Cell Carcinoma,15071,31-05-2019
Genmab's Darzalex (daratumumab) + Bortezomib + Thalidomide and Dexamethasone (VTd) Receive FDA's Priority Review to sBLA Filing for Frontline Multiple Myelomaï»¿,15076,31-05-2019
Novartis Reports Results of Xolair (omalizumab) in Two P-III Studies for Chronic Rhinosinusitis with Nasal Polyps in Adults,15137,03-06-2019
ï»¿Sanofi Reports Results of Isatuximab Combination Therapy in P-III ICARIA-MM Study for Relapsed/Refractory Multiple Myeloma #ASCO2019,15141,03-06-2019
ï»¿Novartis Reports Result of Kisqali (ribociclib) + Endocrine Therapy in P-III MONALEESA-7 Study for HR+/HER2- Advanced Breast Cancer #ASCO2019,15164,03-06-2019
Novartis Reports Results of Capmatinib in P-II GEOMETRY mono-1 Study for Non-Small Cell Lung Cancer with MET exon-14 Skipping Mutation #ASCO2019,15176,04-06-2019
ï»¿AstraZeneca and Merck Report Results of Lynparza (olaparib) in P-III SOLO3 Study for Platinum-Sensitive Relapsed Germline BRCA-mutated Advanced Ovarian Cancer #ASCO2019,15183,04-06-2019
Merck's Zerbaxa (ceftolozane and tazobactam) Receives FDA's Approval for Hospital-Acquired and Ventilator-Associated Bacterial Pneumonia in Adults,15196,04-06-2019
"Fresenius Kabi Launches its Idacio (adalimumab, biosimilar) in Germany",15206,03-05-2019
British Columbia Expands Use of Biosimilars to Explore Treatment Options,15212,27-05-2019
The US FDA Releases Drafts Guidance Recommending on Comparative Analytical Assessment for Biosimilars,15227,21-05-2019
UnitedHealthcare to Use Brand-Name for Pegfilgrastim from July'19,15230,21-05-2019
AbbVie Resolves Humira (adalimumab) Litigation with Boehringer Ingelheim,15235,14-05-2019
Roche Reports Results of Xofluza (baloxavir marboxil) in P-III BLOCKSTONE Study for the Prevention of Influenza,15243,04-06-2019
Takeda Reports Results of Takhzyro (lanadelumab) in P-III HELP Study for the Prevention of Hereditary Angioedema Attacks,15253,04-06-2019
Celgene and Acceleron Report FDA's Acceptance of BLA for Luspatercept to Treat Myelodysplastic Syndromes and Beta-Thalassemia,15267,04-06-2019
Astellas and Seattle Genetics Report Results of Enfortumab Vedotin in P-II EV-201 Study for Patients with Locally Advanced or Metastatic Urothelial Cancer #ASCO2019,15272,04-06-2019
ï»¿Eli Lilly's Emgality (galcanezumab-gnlm) Receives FDA's Approval for Episodic Cluster Headache in Adults,15290,05-06-2019
Roche Reports Results of Venclexta/Venclyxto (venetoclax) in P-III CLL14 Study for Chronic Lymphocytic Leukemia #ASCO2019,15298,05-06-2019
Puma Biotechnology Reports Results of PB272 (neratinib) in P-III NALA Trial for Patients with 2L+ HER2+ Metastatic Breast Cancer #ASCO2019,15314,05-06-2019
ï»¿BioMarin's Vimizim (elosulfase alfa) Receives NMPA's (CFDA) Approval for Treatment of Morquio A Syndrome,15326,05-06-2019
ï»¿Bayer Signs a Research and Development Collaboration with Arvinas for its PROTAC Technology,15340,05-06-2019
IBM Watson Health Reports Real-World Progress of AI in Oncology in #ASCO2019,15347,05-06-2019
ï»¿Takeda Reports Results of Ninlaro (ixazomib) in P-III TOURMALINE-AL1 Study in Patients with Relapsed or Refractory Systemic Light-Chain Amyloidosis,15356,06-06-2019
Enzyvant Reports FDA's Acceptance of BLA for RVT-802 to Treat Pediatric Congenital Athymia,15369,06-06-2019
Oncolytics Biotech Signs a Clinical Trial Collaboration with Merck KGaA and Pfizer,15421,06-06-2019
Celgene Reports FDA and EMA's Acceptance of NDA for Ozanimod to Treat Relapsing Forms of Multiple Sclerosis,15432,06-06-2019
AstraZeneca Reports Results of Calquence (acalabrutinib) in P-III ELEVATE-TN Trial for Patients with Previously Untreated Chronic Lymphocytic Leukemia,15441,06-06-2019
GSK's Nucala (mepolizumab) Receives FDA's Approval for its Two New Self-Administered Methods for Patients with SEA and EGPA,15516,07-06-2019
Novartis Reports Histology Data of CFZ533 (iscalimab) in Kidney Transplantation for Extended Survival of Transplanted Organs,15526,07-06-2019
Novartis' LysaKare (arginine hydrochloride/lysine hydrochloride) Solution Receives CHMP's Positive Opinion for Reduction of Kidney Exposure to Radiation During PPRT with Lutathera,15539,07-06-2019
Vertex to Expand its Collaboration with CRISPR Therapeutics to Develop Therapies for Duchenne Muscular Dystrophy and Myotonic Dystrophy Type 1,15565,07-06-2019
STADA to Acquire GSK's OTC Portfolio for the Expansion of its Consumer Health Business in Europe,15573,07-06-2019
Eli Lilly Reports Results of Ultra Rapid Lispro (URLi) in Two P-III Studies for Type 1 And Type 2 Diabetes,15617,10-06-2019
ï»¿Theramex Signs an Exclusive License Agreement with Therapeutics MD to Commercialize Bijuva and Imvexxy Outside the US,15626,10-06-2019
ï»¿Merck To Acquire Tilos Therapeutics for ~ $773M,15633,10-06-2019
ï»¿Medtronic and Tidepool Collaborates to Develop Interoperable Automated Insulin Pump System for Diabetes Management,15640,10-06-2019
Innovate Biopharmaceuticals Initiates P-III Clinical Study for Celiac Diseaseï»¿,15647,10-06-2019
ï»¿Roche's Polivy (polatuzumab vedotin-piiq) Combination Therapy Receives FDA's Accelerated Approval for Relapsed/Refractory Lymphoma,15656,11-06-2019
Eli Lilly Reports Results of Taltz (ixekizumab) in 5 Years P-III Study for Plaque Psoriasis #WCD2019ï»¿,15662,11-06-2019
ï»¿Innovative Health Solution's IB-Stim Receives FDA's Clearance for the Treatment of Functional Abdominal Pain in Irritable Bowel Syndrome,15672,11-06-2019
ï»¿Abbvie Reports Two Years Data of Skyrizi (risankizumab) in P-III IMMhance Study for Moderate to Severe Plaque Psoriasis #WCD2019,15681,11-06-2019
Eli Lilly and Boehringer Ingelheim Report Cardiovascular Outcomes of Tradjenta (linagliptin) in CAROLINA Study for Type 2 Diabetes,15688,11-06-2019
ï»¿Merck's Keytruda (pembrolizumab) Receives FDA's Approval for 1L Treatment of Metastatic or Unresectable Recurrent Head and Neck Squamous Cell Carcinoma,15696,11-06-2019
Janssen Reports Cardiovascular Outcomes of Invokana (canagliflozin) in P-III CREDENCE Study for Type 2 Diabetes and Chronic Kidney Disease,15708,12-06-2019
Janssen Signs an Exclusive Worldwide License and Option Agreement with Genmab for its HexaBody-CD38,15717,12-06-2019
ï»¿Biogen To Report New Data of its Biosimilar Anti-TNF Portfolio at European Congress of Rheumatology (EULAR) 2019,15726,12-06-2019
ï»¿Genentech Reports Acceptance of sBLA for Rituxan (rituximab) to Treat Granulomatosis with Polyangiitis (GPA) and Microscopic Polyangiitis (MPA) in Children with 2 Years and Older,15736,12-06-2019
ï»¿Novo Nordisk Reports Cardiovascular Outcomes of Oral Semaglutide in PIONEER 6 Study for Type 2 Diabetes,15742,12-06-2019
ï»¿AbbVie Reports Results of Upadacitinib in Two P-III Studies for Rheumatoid Arthritis #EULAR2019,15756,13-06-2019
ï»¿Genentech Reports Positive Results of Rituxan (rituximab) in P-III PEMPHIX Study to Treat Patients with Moderate to Severe Pemphigus Vulgaris,15770,13-06-2019
ï»¿Pfizer Reports Results of Xeljanz XR (tofacitinib) in the P-IIIB/IV ORAL Shift Study for Moderate to Severe Rheumatoid Arthritis #EULAR2019,15778,13-06-2019
"ï»¿Celltrion Reports Results of CT-P13 SC (biosimilar, infliximab) in a Clinical Study for Rheumatoid Arthritis #EULAR2019",15789,13-06-2019
ï»¿Sobi Acquires Novimmune's Emapalumab with its All Related Assets to Strengthen its Focus in Hematology and Immunology,15805,13-06-2019
"ï»¿Amgen and Allergan's Kanjinti (biosimilar, trastuzumab) Receive the US FDA's Approval for All Approved Indications of Herceptin",15824,14-06-2019
ï»¿BMS Reports Results of Orencia (abatacept) in P-IV Early AMPLE Study for Moderate-to-Severe Rheumatoid Arthritis #EULAR2019,15833,14-06-2019
ï»¿BeiGene Reports Updated Results of Tislelizumab in P-II Study in Chinese Patients with R/R Classical Hodgkin Lymphoma #EHA2019,15846,14-06-2019
ï»¿Eli Lilly to Report Positive Results of Taltz (ixekizumab) in P-IIIb/IV SPIRIT-H2H Study for Active Psoriatic Arthritis #EULAR2019,15858,14-06-2019
ï»¿Upsher-Smith Signs an Agreement with Dr. Reddy's Laboratories to Acquire its Two Neurology Products,15885,14-06-2019
ï»¿AstraZeneca Reports Results of Lokelma (sodium zirconium cyclosilicate) in P-IIIb DIALIZE Study to Treat Hyperkalaemia in Patients with End-Stage Renal Disease,15895,14-06-2019
ï»¿Janssen Reports Results of Tremfya (guselkumab) in Two P-III DISCOVER Studies for Psoriatic Arthritis,15924,17-06-2019
ï»¿Immunophotonics Signs a Research Agreement with Clinical Laserthermia Clinical Laserthermia Systems for Cancer Patients with Solid Tumors,15934,17-06-2019
ï»¿Pfizer to Acquire Array Biopharma for ~$11.4B,15944,17-06-2019
ï»¿AstraZeneca Reports Results of Calquence (acalabrutinib) in P-III ASCEND Study for R/R Chronic Lymphocytic Leukemia #EHA2019,15952,17-06-2019
ï»¿Novo Nordisk's Victoza (liraglutide) Receives FDA's Approval for Type 2 Diabetes in Children and Adolescents,15967,18-06-2019
BeiGene Terminates its Worldwide Development and Commercialization Agreement with Celgene for Tislelizumab,15974,18-06-2019
ï»¿Roche's Rozlytrek (entrectinib) Receives MHLW's Approval for NTRK Fusion-Positive Advanced Recurrent Solid Tumors in Adult and Pediatric Patients in Japan,15981,18-06-2019
ï»¿AstraZeneca and MSD's Lynparza (olaparib) Receive European Commission's Approval as 1L Maintenance Treatment for BRCA-Mutated Advanced Ovarian Cancer,16001,18-06-2019
ï»¿Abbott Launches Afinion HbA1c Dx (Rapid Point-Of-Care Test) to Aid the Diagnosis of Diabetes,16009,18-06-2019
ï»¿Merck's Keytruda (pembrolizumab) Receives FDA's Accelerated Approval as a Monotherapy for Metastatic Small Cell Lung Cancer,16030,19-06-2019
ï»¿Ironwood and Allergan Report Positive Results of Inzess (linaclotide) in P-IIIb Trial for Patients with Irritable Bowel Syndrome with Constipation,16045,19-06-2019
ï»¿AstraZeneca's Breztri Aerosphere (PT010) and Bevespi Aerosphere Receive MHLW's Approval for Chronic Obstructive Pulmonary Disease in Japan,16062,19-06-2019
Roche's Hemlibra (emicizumab injection) Receives Health Canada Approval for Patients with Hemophilia A Without Factor VIII Inhibitors ï»¿,16091,19-06-2019
"ï»¿Bristol-Myers Squibb to Sell its Manufacturing Facility to Catalent in Anagni, Italy",16098,19-06-2019
ï»¿Sanofi Signs an Agreement with Google to Develop Virtual Innovation Lab for Transforming Healthcare Services,16105,19-06-2019
Gilead Signs an Agreement with Nurix to Develop and Commercialize Protein Degradation Therapies for Cancer and Other Disease,16115,20-06-2019
ï»¿Amgen Signs a Research Agreement with the University of Washington's IPD for the Development of Protein-Based Therapies,16125,20-06-2019
Alexa to Detect Cardiac Arrest with AI-Enabled Tool for Smart Speakers and Smartphones,16134,20-06-2019
ï»¿Resolution Bioscience Collaborates with Janssen to Develop Cell-Free DNA CDx for Niraparib to Treat Prostate Cancer,16146,20-06-2019
ï»¿Alexion's Ultomiris (ravulizumab) Receives MHLW's Marketing Authorization to Treat Paroxysmal Nocturnal Hemoglobinuria in Adults,16163,20-06-2019
"ï»¿Novo Nordisk's Esperoct (turoctocog alfa pegol, N8-GP) Receives European Commission Approval for the Treatment of Hemophilia A",16181,21-06-2019
IBRI Signs a License Agreement with Eli Lilly to Access its Fab Phage Display Library,16188,21-06-2019
ï»¿Valneva Terminates its Agreement with GSK for Regaining Control of Research and Development Assets,16196,21-06-2019
ï»¿Bayer Initiates P-III Study of Aflibercept for the Prevention of Blindness in Premature Infants with Retinopathy of Prematurity,16202,21-06-2019
Sanofi and Regeneron Report Results of REGN3500 in P-II Study for Asthma,16209,21-06-2019
Allergan's BOTOX (onabotulinumtoxinA) Receives FDA's Approval for Upper Limb Spasticity in Pediatric Patients,16227,24-06-2019
Pfizer's Talzenna (talazoparib) Receives European Commission Approval for Germline BRCA-Mutated Locally Advanced or Metastatic Breast Cancerï»¿,16235,24-06-2019
"Henlius Reports EMA's Acceptance of Marketing Authorization Application for HLX02 (biosimilar, trastuzumab)",16242,24-06-2019
ï»¿Bristol-Myers Squibb Reports Results of Opdivo (nivolumab) in P-III CheckMate-459 Study as 1L Treatment for Patients with Unresectable Hepatocellular Carcinoma,16248,24-06-2019
"ï»¿Allergan's CoolTone Device Receives FDA's Clearance to Strengthen, Tone and Firm Abdominal Muscles",16259,24-06-2019
ï»¿Gilead Signs an Agreement with Carna Biosciences to Develop and Commercialize Immuno-Oncology Therapies,16268,25-06-2019
"Novartis to Collaborate with Glenmark to Promote, Commercialize and Distribute Three Respiratory Therapies for COPD in Brazilï»¿",16277,25-06-2019
ï»¿AbbVie to Acquire Allergan for $63B,16288,25-06-2019
Bristol-Myers Squibb to Divest Celgene's Otezla (apremilast) to Gain the US FTC's Approval on Celgene Acquisitionï»¿,16296,25-06-2019
C4X Discovery Signs a Neurodegeneration Drug Discovery Agreement with PhoreMost for Parkinson's Disease,16305,25-06-2019
ï»¿Almirall Exercises its Option to License Dermira's Lebrikizumab for Atopic Dermatitis in Europe,16309,26-06-2019
