Title (News Shots) ,ID,Date
Medtronic Evaluates Insertable Cardiac Monitor to Identify Patients at High Risk of Worsening Heart Failure,49191,25-09-2020
BMS Reports Results of Opdivo (nivolumab) in P-III CheckMate -274 Study for Patients with High-Risk Muscle-Invasive Urothelial Carcinoma,49201,25-09-2020
Philips Launches QuickClear Mechanical Thrombectomy System for Blood Clot Removal,49209,25-09-2020
Roche Reports Two-Year Data for Evrysdi (risdiplam) in Infants with Type 1 SMA,49231,28-09-2020
Gilead's Jyseleca (filgotinib) Receives the MHLW's Approval for Rheumatoid Arthritis in Japan,49236,28-09-2020
Chugai's Tecentriq (atezolizumab) and Avastin (bevacizumab) Receive MHLW's Approval as 1L Treatment for Unresectable Hepatocellular Carcinoma,49247,28-09-2020
GSK's Nucala (mepolizumab) Receives the US FDA's Approval as the First Treatment for Hypereosinophilic Syndrome,49253,28-09-2020
Innovent Report Results of Dual Regimen in P-III ORIENT-32 Study as 1L Therapy for Advanced HCC,49271,28-09-2020
Pfizer Initiates Clinical Study of Eighth Candidate Emerges Under the Collaboration with Sosei Heptares,49280,28-09-2020
Sarepta Reports Two-Year Follow Up Results of SRP-9001 for Duchenne Muscular Dystrophy,49300,29-09-2020
AbbVie's Elezanumab (ABT-555) Receives the US FDA's Orphan Drug and Fast Track Designation for Spinal Cord Injury,49305,29-09-2020
Pfizer's Xeljanz (tofacitinib) Receives the US FDA's Approval for Active Polyarticular Course Juvenile Idiopathic Arthritis,49313,29-09-2020
CSL Behring's Haegarda (C1 Esterase Inhibitor) Receives the US FDA's Approval for Pediatric Patients with Hereditary Angioedema,49431,29-09-2020
Boston Scientific Launches ACURATE neo2 Aortic Valve System in Europe,49442,29-09-2020
Inovio Reports FDA's Partial Clinical Hold on P-II/III Trial of INO-4800 Against COVID-19,49453,29-09-2020
Regeneron's REGN-COV2 Demonstrate Reduction in Viral Load and Improve Symptoms in Non-Hospitalized Patients with COVID-19,49533,30-09-2020
BMS's Reblozyl (luspatercept) Receives Health Canada Approval for Beta Thalassemia,49544,30-09-2020
Abbott's FreeStyle Libre 3 System Receives CE Mark in Europe,49557,30-09-2020
Galapagos Reports First Patients Dosing with GLPG3970 (Toledo Compound) for Psoriasis,49575,30-09-2020
Junshi Reports Results of Dual Regimen in P-III Jupiter-02 Study as 1L Therapy for Nasopharyngeal Carcinoma,49602,30-09-2020
Medtronic to Acquire Avenu Medical,49618,30-09-2020
Sanofi Launches Tetraxim (DTaP-IPV) for Preschoolers in India,49644,01-10-2020
"Henlius Signs an Exclusive License Agreement with Accord for HLX02 (biosimilar, trastuzumab) in the US and Canada",49660,01-10-2020
"Janssen Reports the NDA Submission to the US FDA for Uptravi (selexipag, IV) to Treat Pulmonary Arterial Hypertension",49675,01-10-2020
Lotus Signs an Exclusive Commercialization Agreement with CKD for Biosimilar Darbepoetin Alfa,49681,18-09-2020
Alnylam Reports Results of Lumasiran in P-III ILLUMINATE-B Study for Primary Hyperoxaluria Type 1 in Children Under the Age of Six,49697,01-10-2020
Moderna's mRNA-1273 COVID-19 Vaccine Demonstrate Immune Responses in Older Adults,49710,01-10-2020
Sobi & Selecta Report Results of SEL-212 in P-II COMPARE Study for Chronic Refractory Gout,49733,01-10-2020
Alvotech and DKSH Extend their Collaboration to Commercialize Six Biosimilars in Asia,49745,22-09-2020
"Henlius Reports First Patient Dosing with HLX11 (biosimilar, pertuzumab) for HER2-Positive Metastatic Breast Cancer and Early Breast Cancer",49747,20-09-2020
"Henlius Presents P-III Data of HLX04 (biosimilar, bevacizumab) at CSCO 2020",49759,20-09-2020
"Henlius Present P-III Data of HLX02 (biosimilar, trastuzumab) at ESMO",49771,17-09-2020
Neuclone Discloses Two Biosimilars Referencing Opdivo (nivolumab) and Keytruda (pembrolizumab),49777,01-09-2020
AstraZeneca Resumes Clinical Study of its COVID-19 Vaccine in Japan,49804,05-10-2020
Amgen Report Five Year Data of Aimovig (erenumab-aooe) in Open-Label Treatment Period of P-II Study for Episodic Migraine,49813,05-10-2020
Novartis Reports Results of Zolgensma in P-III STR1VE-EU Study for SMA Type 1,49820,05-10-2020
AstraZeneca's Farxiga Receives the US FDA's Breakthrough Therapy Designation for Chronic Kidney Disease,49827,05-10-2020
STADA Expands its Specialty Footprint with the Acquisition of Lobsor Pharmaceuticals,49834,05-10-2020
BMS to Acquire MyoKardia for ~$13.1B,49843,05-10-2020
GSK and AstraZeneca Plan to Deploy NVIDIA's Supercomputer for Drug Development,49855,06-10-2020
Novartis Reports Results of Beovu (brolucizumab) in Two New Post-Hoc Analyses of P-III HAWK and HARRIER Studies for Wet AMD,49864,06-10-2020
Pfizer Signs an Agreement with SpringWorks to Evaluate Nirogacestat + PFâ€06863135 for R/R Multiple Myeloma,49870,06-10-2020
Amgen Report Results of Sotorasib in P-II CodeBreaK 100 Study for Advanced Non-Small Cell Lung Cancer,49879,06-10-2020
GSK's Zejula (niraparib) Receives Health Canada Approval for 1L Treatment of Women with Advanced Ovarian Cancer,49891,06-10-2020
Santhera Halts P-III SIDEROS Study Evaluating Puldysa in Patients with DMD,49896,06-10-2020
Qiagen to Launch Viral RNA Epidemiology Test for COVID-19 and Other RNA Viruses,49904,06-10-2020
PhaseBio Reports First Patients Dosing in its P-III REVERSE-IT Study of Bentracimab in Canada,49934,07-10-2020
Merck Signs an Out-Licensing Agreement with Novartis for M6495 (Anti-ADAMTS5 Nanobody) for Osteoarthritis,49942,07-10-2020
"BioNTech and Pfizer Initiates Rolling Submission to EMA for SARS-CoV-2 Vaccine Candidate, BNT162b2",49947,07-10-2020
"Samsung Bioepis and Biogen Announce EMA Filing Acceptance of SB11 (biosimilar, ranibizumab)",49954,07-10-2020
GSK Signs an Agreement with Vir Biotechnology to Develop Solutions for Coronaviruses,49962,07-10-2020
Exact Sciences and Pfizer Announce Extension and Amendment of their Cologuard Promotion Agreement,49967,07-10-2020
Eli Lilly Seeks the US FDA's EUA for its COVID-19 Antibody Treatment,49981,08-10-2020
Polarean Reports the NDA Submission of Hyperpolarised 129Xenon Gas Drug-Device Diagnostic to the US FDA for Lung Imaging,49988,08-10-2020
BMS Report Results of Opdivo (nivolumab) + CT in P-III CheckMate-816 Trial for Resectable Non-Small Cell Lung Cancer,50002,08-10-2020
Eli Lilly Collaborates with Dexcom for Diabetes Management,50010,08-10-2020
BMS' Zeposia (ozanimod) Receives Health Canada Approval for Relapsing Remitting Multiple Sclerosis,50015,08-10-2020
BioMarin Receives the US FDA's Approval Allowing Maximum Dose of 60mg with Palynziq (pegvaliase-pqpz) for PKU,50023,08-10-2020
Lilly and Incyte's Olumiant (baricitinib) Reports Additional Data Demonstrating Reduction in COVID-19 Recovery Time,50080,09-10-2020
Neurocrine Presents New Data Analyses of Ongentys (opicapone) for Parkinson Disease at ANA 2020 Virtual Meeting,50087,28-09-2020
Genentech Collaborates with Imbio to Develop Imaging Diagnostics for Lung Diseases,50093,09-10-2020
J&amp;J to Supply EU with up to 400M Doses of its COVID-19 Vaccine,50102,09-10-2020
Amgen Report Mixed Results of Omecamtiv Mecarbil in P-lll GALACTIC-HF Study for Heart Failure,50110,09-10-2020
Regeneron Seeks the US FDA's EUA for REGN-COV2 Antibody Combination to Treat COVID-19,50117,09-10-2020
Takeda Signs ~$1B Pact with Arrowhead for ARO-AAT Targeting Alpha-1 Antitrypsin-Associated Liver Disease,50125,09-10-2020
Pfizer's Ibrance (palbociclib) Fails to Meet its Primary Endpoint in P-lll PENELOPE-B Study for Early Breast Cancer,50150,12-10-2020
AstraZeneca Advances its AZD7442 in Two P-III Clinical Studies for COVID-19,50158,12-10-2020
True Digital Surgery and Aesculap Launch Aesculap Aeos Robotic Digital Microscope in US,50165,16-09-2020
"Innovent and Lilly's Halpryza (biosimilar, rituximab) Receive NMPA's Approval in China",50170,12-10-2020
Novartis's Iptacopan (LNP023) Receives EMA's Prime Designation for C3 Glomerulopathy,50180,12-10-2020
Janssen Reports Results of Tremfya (guselkumab) in Interim Analysis of P-II GALAXI 1 Study for Moderately to Severely Active Crohn's Disease,50188,12-10-2020
Janssen Reports Five-Year Data of Stelara (ustekinumab) in P-lll LTE Study for Severe Crohn's Disease,50196,12-10-2020
Takeda Reports Results of Entyvio (vedolizumab) in Interim Analysis from VISIBLE OLE Study for Moderately to Severely Active Ulcerative Colitis,50218,13-10-2020
Lilly Reports Results of Mirikizumab in P-ll SERENITY Study for Crohn's Disease,50225,13-10-2020
Abbott's AdviseDx SARS-CoV-2 IgM Test Receives the US FDA's EUA for COVID-19,50236,13-10-2020
Gilead and Galapagos Report Results of Filgotinib in P-llb/lll SELECTION Study for Ulcerative Colitis,50242,13-10-2020
Sanofi Reports Results of Dupixent (dupilumab) in P-III LIBERTY ASTHMA VOYAGE Study in Children with Asthma,50254,13-10-2020
Roche to Launch Elecsys SARS-CoV-2 Antigen Test for Suspected COVID-19 Patients,50266,13-10-2020
J&amp;J Pauses Dosing in COVID-19 Vaccine Studies Due to Unexplained Illness,50298,14-10-2020
Linnaeus Reports First Patients Dosing with LNS8801 + Keytruda (pembrolizumab) in P-I/II Study for Advanced Cancer,50305,14-10-2020
Celltrion Launch P-III Post-Exposure Prophylaxis Clinical Trial of CT-P59 for COVID-19,50315,14-10-2020
Moderna Initiates Rolling Submission to Health Canada for mRNA-1273 Against COVID-19,50325,14-10-2020
Prestige's PBP1510 Receives EMA's Positive Opinion on Orphan Designation for Pancreatic Cancer,50333,14-10-2020
Boehringer Ingelheim Presents Results of Gilotrif (afatinib) for NSCLC at IASLC NACLC 2020,50339,14-10-2020
Roche Signs a License Agreement with Dyno to Develop AVV Gene Therapy for ~$1.8B,50355,15-10-2020
"Regeneron's Inmazeb (atoltivimab, maftivimab, and odesivimab) Receives the US FDA's Approval as the First Treatment for Ebola",50363,15-10-2020
Takeda Collaborates with Accenture and AWS to Transform into a Cloud-Based Company,50375,15-10-2020
Bayer Report Results of Aliqopa (copanlisib) + Rituximab in P-III CHRONOS-3 Study for Relapsed Indolent Non-Hodgkin's Lymphoma,50394,15-10-2020
RadioMedix and Curium Detectnet (copper Cu 64 dotatate injection) Receives US FDA's Approval for Positive Neuroendocrine Tumors (NETs),50402,03-09-2020
Athena Bioscience's Qdolo (tramadol hydrochloride) Receives US FDA's NDA Approval for Oral Solution,50407,01-09-2020
Sorrento to Initiate P-II Study of STI-5656 (abivertinib maleate) for COVID-19 in Brazil,50413,15-10-2020
Eton Pharmaceutical's Alkindi Sprinkle (hydrocortisone) Receives US FDA's Approval as Replacement Therapy in Pediatric Patients,50418,29-09-2020
Eli Lilly Pauses Enrollment in ACTIV-3 Clinical Trial Due to Safety Concerns,50427,15-10-2020
Eli Lily to Acquire Disarm Therapeutics for ~$1.36B,50461,16-10-2020
Merck's Keytruda (pembrolizumab) Receives the US FDA's Approval for Relapsed or Refractory Classical Hodgkin Lymphoma,50469,16-10-2020
Chugai Reports NDA Submission of Risdiplam to the MHLW as the First Oral Drug for SMA in Japan,50477,16-10-2020
Sanofi and Translate Bio to Advance MRT5500 into Clinical Study Against COVID-19,50484,16-10-2020
Galapagos &amp; Servier's GLPG1972/S201086 Fails to Meet its Primary Endpoint in P-II ROCCELLA Study for Knee Osteoarthritis,50498,16-10-2020
Novartis's Luxturna (voretigene neparvovec) Receives Health Canada Approval as the First Gene Replacement Therapy for Inherited Retinal Disease,50507,16-10-2020
Novartis' Leqvio (inclisiran) Receives CHMP's Positive Opinion for Approval to Treat Hypercholesterolemia,50565,19-10-2020
AbbVie and Roche's Venclexta (venetoclax) Receive the US FDA's Approval for Acute Myeloid Leukemia,50574,19-10-2020
"Henlius Signs a License Agreement with Essex to Co-develop HLX04 (biosimilar, bevacizumab) for Ophthalmic Diseases",50582,19-10-2020
AstraZeneca's Trixeo Aerosphere Receives CHMP's Recommendation for Approval to Treat COPD,50591,19-10-2020
Janssen's Tremfya (guselkumab) Receives CHMP's Positive Opinion for Approval to Treat Active Psoriatic Arthritis (PsA),50599,19-10-2020
Sanofi's Sarclisa (isatuximab) Receives NICE Recommendation for Patients with Multiple Myeloma,50605,19-10-2020
Roche Collaborates with Genesis Therapeutics for AI-Driven Drug Discovery,50691,20-10-2020
ImmunoGen Signs an Agreement with Huadong to Develop &amp; Commercialize Mirvetuximab Soravtansine in Greater China,50698,20-10-2020
AbbVie Submits Regulatory Applications to the US FDA and EMA for Rinvoq (upadacitinib) to Treat Atopic Dermatitis,50705,20-10-2020
Endo to Acquire BioSpecifics for ~ $540M,50719,20-10-2020
AstraZeneca's Tagrisso (osimertinib) Receives the US FDA's Priority Review for the Adjuvant Treatment of Patients with Early-Stage EGFR-Mutated Lung Cancer,50727,20-10-2020
Bayer and 111 Collaborate to Explore the Vast Blue Ocean of Online Healthcare in China,50740,20-10-2020
Samsung Biologics Collaborates with Dinona to Develop DNP-019 for COVID-19,50757,21-10-2020
Lilly's Taltz (ixekizumab) Receives Health Canada Approval for Non-Radiographic Axial Spondyloarthritis,50765,21-10-2020
Roche and Prothena to Advance Prasinezumab in P-IIb Study for Patients with Early Parkinson's Disease,50772,21-10-2020
"NeuClone Reports Positive Results of NeuLara (biosimilar, ustekinumab) in P-l Study for Autoimmune Diseases",50780,21-10-2020
StageBio Acquires TPL Path Labs to Expand its Footprints Globally,50787,21-10-2020
"Jazz Reports Results of Xywav (calcium, magnesium, potassium, and sodium oxybates) in P-III Study for Cataplexy or EDS in Patients with Narcolepsy",50796,21-10-2020
AWS and Onica Collaborate with Teva to Support its Digihaler Portfolio,50813,22-10-2020
Novo Nordisk Signs a License Agreement with Chugai for Antibody Engineering Technologies,50820,22-10-2020
Novartis's Branaplam (LMI070) Receives the US FDA's Orphan Drug Designation for Huntington's Disease,50826,22-10-2020
ViiV Healthcare Present Results of Long-Acting Cabotegravir and Rilpivirine at IDWeeK 2020,50834,22-10-2020
Roche Collaborates with Atea Pharmaceuticals to Develop AT-527 for COVID-19,50840,22-10-2020
GSK Presents Results of Maternal &amp; Older Adults RSV Vaccines at IDWeek 2020,50847,22-10-2020
Dicerna Presents New Interim Data of PHYOX 3 OLE Study Evaluating Nedosiran for Primary Hyperoxaluria at ASN Week 2020,50913,23-10-2020
Gilead's Veklury (remdesivir) Receives the US FDA's Approval as the First Treatment for COVID-19,50923,23-10-2020
UCB's Vimpat (lacosamide) Receives CHMP's Positive Opinion for Primary Generalized Tonic-Clonic Seizures,50930,23-10-2020
Daiichi Sankyo Initiates P-I Study of DS-1055 for Relapsed/Refractory Advanced or Metastatic Solid Tumors,50938,23-10-2020
Sanifit Presents Results of SNF472 for the Treatment of Vascular Calcification at ASN Kidney Week 2020,50948,23-10-2020
Akebia Presents Results of Vadadustat in P-lll INNO2VATE Program for Anemia Due to CKD at ASN Kidney Week,50958,23-10-2020
AstraZeneca Resumes P-III Study of AZD1222 Against COVID-19 in the US,51004,26-10-2020
Eisai and Cogstate Expand their Agreement to Develop and Commercialize Digital Cognitive Assessment Technologies,51016,26-10-2020
Boehringer Ingelheim and Eli Lilly Report Results of Jardiance in Adults with HFrEF Regardless of Chronic Kidney Disease Status,51025,26-10-2020
AstraZeneca Presents Results of Farxiga (dapagliflozin) in P-lll DAPA-CKD Study for Chronic Kidney Disease at ASN Kidney Week 2020,51033,26-10-2020
Foundation Medicine's FoundationOne CDx Receives the US FDA's Approval as a CDx for Vitrakvi (larotrectinib),51040,26-10-2020
Bayer Acquires Asklepios for ~$4B,51054,26-10-2020
Jazz Pharmaceuticals Acquires SpringWorks' FAAH Inhibitor Program for Post-Traumatic Stress Disorder,51065,27-10-2020
"Samsung Bioepis Reports Results of Renflexis (biosimilar, infliximab) from Two Studies in IBD Patients",51072,27-10-2020
Sanofi and Regeneron Report Results of Dupixent (dupilumab) in Part A of P-lll Study for Eosinophilic Esophagitis (EoE),51079,27-10-2020
Novartis Presents Results of Iptacopan (LNP023) in P-ll Study for C3 Glomerulopathy at ASN Annual Meeting 2020,51089,27-10-2020
CStone Signs an Out-Licensing Agreement with EQRx for Sugemalimab and CS1003,51102,27-10-2020
Exact Sciences to Acquire Thrive Earlier Detection for ~$2.15B,51134,28-10-2020
Sanofi Presents Results of Olipudase Alfa in Two Clinical Studies at ASHG 2020,51143,28-10-2020
Novartis Signs an Option and License Agreement with Molecular Partners to Develop Two DARPin Therapies for COVID-19,51174,28-10-2020
Thermo Fisher Expands its Direct-to-Patient Service Offerings,51184,28-10-2020
AstraZeneca's Forxiga (dapagliflozin) Receive NMPA's Approval for Label Update to Include Data of P-III DECLARE-TIMI 58 Study,51192,28-10-2020
Dermavant Presents Results of Tapinarof in Pivotal P-III PSOARING Program at the 29th EADV Virtual Congress,51206,28-10-2020
