S.No.,Product,CompanyName
2775,"MSB11455, Pegfilgrastim Biosimilar",Fresenius Kabi
2776,,"AbCellera, Eli Lilly"
2777,"AZD-1222, CALQUENCE, Acalabrutinib, FARXIGA, Dapagliflozin","BARDA, AstraZeneca"
2778,"PHEXXI,Lactic acid, L-, citric acid monohydrate, and potassium bitartrate",Evofem
2779,"Dupixent, Dupilumab","Sanofi, Regeneron"
2780,NVX-CoV2373,Novavax
2781,"IMFINZI, Durvalumab, MONOTAX ","AstraZeneca, ArcherDX"
2782,"Surufatinib, Fruquintinib, Tislelizumab","Chi-Med, BeiGene"
2783,,"NeoGenomics, Inivata"
2784,EIDD-2801,Merck & Co.
2785,Ifenprodil,Algernon Pharmaceuticals
2786,"JARDIANCE, Empagliflozin","Boehringer Ingelheim, Eli Lilly, Duke Clinical Research Institute"
2787,BPN14770,"Shionogi, Tetra Therapeutics"
2788,"Favipiravir, Umifenovir",Glenmark
2789,Ranibizumab,Roche
2790,"DUPIXENT, Dupilumab",Sanofi
2791,,"BMS, Repare "
2792,,"Eli Lilly, Junshi "
2793,,"Gilead,Arcus"
2794,"ACTEMRA, Tocilizumab, Remdesivir",Roche
2795,"OCREVUS, Ocrelizumab",Roche
2796,,"AcelRx, Tetraphase Pharmaceuticals"
2797,"MSB11455, Pegfilgrastim Biosimilar",Fresenius Kabi
2798,ATR-002,Atriva Therapeutics
2799,COVID-19 Vaccine,"AstraZeneca, Serum Institute of India"
2800,"IDACIO, Adalimumab Biosimilar, METHOTREXATE","Fresenius Kabi, Medec"
2801,"TAUVID, Flortaucipir F18",Eli Lilly
2802,"ALECENSA, Crizotinib",Roche
2803,"JHL-1266,Denosumab biosimilar",JHL Biotech
2804,"SHP647, ENTYVIO, Vedolizumab","Takeda, European Commission,"
2805,"TRUXIMA, Rituximab Biosimilar",Celltrion
2806,Daratumumab,Genmab
2807,AMG 510,"Amgen, ASCO"
2808,"Pembrolizumab, TRUXIMA","Celltrion, MSD"
2809,"JAB-3068, JAB-3312","AbbVie, Jacobio"
2810,"BAVENCIO, Avelumab",Merck KGaA
2811,"TUKYSA, Tucatinib",Seagen (formerly Seattle Genetics)
2812,Lusinex,"Mycenax, Gedeon Richter"
2813,"TERROSA, Teriparatide",Daewon Pharmaceutical
2814,"KEYTRUDA, Pembrolizumab",Merck & Co.
2815,"ICLUSIG, Ponatinib",Takeda
2816,"TAGRISSO,  Osimertinib",Astrazeneca
2817,"ENHERTU, Trastuzumab deruxtecan","AstraZeneca, Daiichi Sankyo"
2818,LY-CoV555,Eli Lilly
2819,"NEPEXTO, Etanercept Biosimilar","Viatris (Mylan),  Lupin"
2820,INO-4800,Inovio
2821,Cancer Therapeutics,"Astrazneca, Accent"
2822,Elecsys,Roche
2823,"FYB201, Ranibizumab, FYB202, Ustekinumab, FYB203, Aflibercept","Formycon, Bioeq"
2824,,Celltrion Healthcare
2825,"OLUMIANT, Baricitinib",Lilly
2826,"TALTZ, Ixekizumab",Eli Lilly
2827,,"Personalis, Sarepta"
2828,"Ofatumumab, OMB-157",Novartis
2829,,"Intravacc, EpiVax"
2830,"DANYELZA, Naxitamab",Y-mAbs
2831,,"Regeneron, Intellia Therapeutics"
2832,"SARCLISA, Isatuximab",Sanofi
2833,"Tecentriq, AVASTIN",Roche
2834,"Botox, OnabotulinumtoxinA","Revance Therapeutics, Mylan"
2835,"HLX-02, Trastuzumab","Henlius, Accord"
2836,"XERAVA, Eravacycline","Melinta Therapeutics, Tetraphase"
2837,"Enerzair Breezhaler, QVM-149",Novartis
2838,,"Astrazeneca,Gilead"
2839,47D11,"AbbVie, Harbour BioMed, Utrecht University, Erasmus MC"
2840,AZD-1222,"Oxford Biomedica,VMIC"
2841,"CALQUENCE, Acalabrutinib",Astrazeneca
2842,"JS016, LY-CoV555",Eli Lilly
2843,KN-026,"Alphamab Oncology, Sanofi"
2844,,"Roche,Innovent Biologics"
2845,Roxadustat,Astellas
2846,StrataGraft,Mallinckrodt
2847,Tirzepatid,Eli Lilly
2848,RNAi & ASO drug,"Eli Lilly, Evox Therapeutics"
2849,"RIPK1, DNL-788, DNL-758","Denali, Sanofi"
2850,"Ziextenzo,pegfilgrastim,Riximyo,rituximab",Sandoz
2851,,Astrazeneca
2852,"DuoHexaBody-CD37, DuoBody-CD3x5T4","AbbVie, Genmab"
2853,"Anti-OX40, BMS-986178, Opdivo, Nivolumab","BMS, UbiVac"
2854,"Afabicin, Debio-1450","Takeda, Debiopharm"
2855,G6 CGM System,Dexcom
2856,Vaccine,Johnson & Johnson
2857,Opaganib,RedHill Biopharma
2858,,"Cipla, GoApptiv Private Limited"
2859,"OPDIVO, Nivolumab",BMS
2860,,Sorrento
2861,"Nyvepria, Pegfilgrastim-APGF",Pfizer
2862,"Remsima, Infliximab Biosimilar",Celltrion
2863,Ziltivekimab,"Novo Nordisk, AstraZeneca, Corvidia Therapeutics"
2864,"SEMGLEE, Insulin glargine biosimilar","Mylan, Biocon"
2865,mRNA-1273,Moderna
2866,Insulin glargine biosimilar,Lannett
2867,"REGN-COV2, REGN-EB3",Regeneron
2868,OTC,"Takeda, Celltrion"
2869,,Medtronic
2870,AZD-1222,"Astrazeneca, Oxford University"
2871,Remdesivir,"Gilead,Zydus,Dr. Reddy's"
2872,Baricitinib,Eli Lilly
2873,GARDASIL 9,Merck
2874,,"Foundation Medicine, Lexent Bio"
2875,AZD1222,"Astrazeneca,Catalen"
2876,EndeavorRx,Akili
2877,,Celltrion
2878,,"Bayer, Massbio"
2879,"TRUXIMA, Rituximab Biosimilar",Celltrion
2880,"ILUMYA, Tildrakizumab","Sun Pharma, Hikma Pharmaceuticals"
2881,"TAK-831, TAK-653, TAK-041","Takeda, Neurocrine Biosciences"
2882,"STEGLATRO, Ertugliflozin","Merck, Pfizer"
2883,,"Ideaya, GSK"
2884,"COSENTYX, Secukinumab biosimilar",Novartis
2885,Avalglucosidase alfa,Sanofi
2886,"QINLOCK, Ripretinib",Deciphera
2887,"Cerianna, Fluoroestradiol F 18","Zionexa, PETNET Solutions"
2888,Artesunate,Amivas
2889,Fensolvi,Tolmar
2890,ChAdOx1 nCoV-19,"AstraZeneca, Cobra Biologics"
2891,Remdesivir,Gilead
2892,Tecentriq + CT,Roche
2893,,Samsung
2894,,"AstraZeneca,Gendius"
2895,"DARZALEX FASPRO, Daratumumab, Hyaluronidase-fihj"," Janssen Biotech, Genmab"
2896,"KEYTRUDA, Pembrolizumab",Inspire (Merck)
2897,"ELYXYB, Celecoxib",Dr. Reddy
2898,"KYNMOBI, Apomorphine",Sunovion
2899,,"PRA, Microsoft"
2900,"VESIcare, Solifenacin succinate",Astellas
2901,ORIAHNN,"AbbVie, Neurocrine Biosciences"
2902,ALPN-101,"AbbVie, Alpine Immune Sciences"
2903,"Herclon, Trastuzumab biosimilar, AVASTIN, Bevacizumab Biosimilar, Ristova, Rituximab Biosimilar","Roche, Cipla"
2904,"YELIVA, Opaganib",RedHill Biopharma
2905,"Byvasda,Bevacizumab",Innovent Biologics
2906,"Giroctocogene Fitelparvovec, SB-525","Pfizer, Sangamo"
2907,"CRYSVITA, Burosumab","Ultragenyx, Kyowa Kirin"
2908,"FabiFlu, Favipiravir",Glenmark
2909,"BAVENCIO, Avelumab","Merck KGaA, Pfizer"
2910,Hydroxychloroquine,Novartis
2911,"Cipremi, Remdesivir",Cipla
2912,"KEYTRUDA, Pembrolizumab",Merck
2913,Remedesivir,Gilead
2914,mRNA vaccines,"Sanofi, Translate Bio"
2915,BOTOX,AbbVie
2916,IntroSpect Digital Therapeutics,atai
2917,"Keytruda, BI-1206",Bioinvent
2918,,Schrodinger
2919,,Sanofi
2920,"PY-314, PY-159","Gilead,Pionyr "
2921,,"Sarepta, Codiak"
2922,AZD-1222,"Astrazeneca,Symbiosis"
2923,,US FDA
2924,Pamrevlumab,FibroGenesis
2925,AMT-061,"CSL Behring, UniQure"
2926,,"Merck, Yumanity Therapeutics"
2927,BREZTRI AEROSPHERE,Astrazeneca
2928,"Keytruda, Pembrolizumab",Merck
2929,Losmapimod,Fulcrum Therapeutics
2930,TD-0903,Theravance Biopharma
2931,,"AbbVie, Sosei Heptares"
2932,"FINTEPLA, Fenfluramine",Zogenix
2933,Remdesivir,Gilead
2934,"uPath PD-L1, SP263",Roche
2935,,Sandoz
2936,Percept PC Neurostimulator,Medtronic
2937,"Forsteo,Teriparatide",Lilly
2938,AZD-1222,"Daiichi Sankyo, Astrazeneca"
2939,"TABRECTA, Capmatinib, ENTRESTO, MAYZENT, ",Novartis
2940,"ULTOMIRIS, Ravulizumab",Alexion
2941,"ENSPRYNG, Satralizumab",Roche
2942,"AYBINTIO, Bevacizumab Biosimilar",Samsung Bioepis
2943,Remdesivir,Gilead
2944,slim X2 pump,"Abbott,Tandem"
2945,COVAXIN,Bharat Biotech
2946,Selumetinib,"AstraZeneca, MSD Merck, Sharp & Dohme"
2947,"PHESGO, PERJETA, HERCEPTIN",Roche
2948,"Remsima SC, Infliximab Biosimilar",Celltrion
2949,,"Takeda, Carmine Therapeutics"
2950,Trilaciclib,"G1 Therapeutics, Boehringer Ingelheim"
2951,"EYLEA, Aflibercept Biosimilar",Samsung Bioepis
2952,"BAVENCIO, Avelumab","Merck KGaA, Pfizer"
2953,LUX-DxICM System,Boston Scientific
2954,,"QurAlis (Q-State Biosciences Inc.), Eli Lilly"
2955,BNT162b1,"Pfizer, BioNTech"
2956,"Avigan, Favipiravir","Dr. Reddy's,GRA,Fujifilm"
2957,T-VIVA-19,Sorrento
2958,"Zabdeno, Ad26.ZEBOV, Mvabea, MVA-BN-Filo",Janssen Pharmaceuticals
2959,"HLX-04, Bevacizumab Biosimila",Henlius
2960,GI-301,"Yuhan, GI Innovation"
2961,"FKB-327, Adalimumab Biosimilar",Fujifilm Kyowa Kirin Biologics
2962,,"Biogen, Massachusetts Eye and Ear"
2963,Pracinostat,"Helsinn, MEI Pharma"
2964,Imlifidase,"Sarepta, Hansa Biopharma"
2965,"KEVZARA, Sarilumab","Sanofi, Regeneron"
2966,ZyCoV-D,Zydus
2967,"RUKOBIA, Fostemsavir",ViiV Healthcare
2968,MIV-818,Medivir
2969,Leronlimab,CytoDyn
2970,"APG-115 (Ascentage) Keytruda, Pembrolizumab (Merck)","MSD, Ascentage "
2971,Remdesivir,Mylan
2972,REGN-COV2,"Regeneron, NIAID"
2973,ER-004,EspeRare
2974,Ad26.COV2-S,"Emergent BioSolutions, Janssen Pharmaceuticals"
2975,,Becton Dickinson
2976,,"BMS, Dragonfly "
2977,Gallant ICD and CRT-D,Abbott
2978,"Enerzair Breezhaler, Atectura Breezhaler",Novartis
2979,Trastuzumab Deruxtecan,Daiichi
2980,REGN-COV2,"Regeneron, BARDA"
2981,COVID-19 vaccine,"GSK, Medicago"
2982,ANG-3777,Angion
2983,Repotrectinib,"Zai Lab, Turning Point Therapeutics"
2984,"LYNPARZA, Olaparib","AstraZeneca, MSD"
2985,,"Merck, Foghorn Therapeutics"
2986,Aducanumab,"Biogen, Eisai"
2987,,"Roche, Reverie"
2988,"BRILINTA, Ticagrelor","AstraZeneca, FDA"
2989,"RoActemra, Remdesivir, REBIF","MSD Merck, Sharp & Dohme, Roche, European Commission, Gilead, Sereno"
2990,"HULIO, Adalimumab","Mylan, Fujifilm Kyowa Kirin Biologics"
2991,"Cipremi, Remdesivir",Cipla
2992,IRAK4,"Sanofi, Kymera Therapeutics"
2993,Finerenone,Bayer
2994,,"Astrazeneca, ProteinQure"
2995,,"Royal Philips, BioIntelliSense"
2996,Tralokinumab,LEO Pharma
2997,"Alzumab, Itolizumab",Biocon
2998,TECENTRIQ,Roche
2999,STM418,"Samsung Biologics, STCube"
3000,BNT162b1,"Pfizer, BioNTech"
3001,"VEKLURY,remdesivir",Gilead
3002,,"Paige, Goldman Sach"
3003,,"Roche, Blueprint "
3004,Mosunetuzumab,Roche
3005,"TECENTRIQ, Atezolizumab, TRODELVY, sacituzumab govitecan-hziy","Roche, Immunomedics"
3006,,"Merck, Dewpoint Therapeutics"
3007,,"Sanofi, MD Anderson"
3008,mRNA-1273,Moderna
3009,IMC-002,"Samsung Biologics, ImmuneOncia"
3010,,"3M, MIT"
3011,Belantamab Mafodotin,GSK
3012,AZD-1222,"Astrazeneca, University of Oxford"
3013,,"Medtronic, Medicrea"
3014,,Novartis
3015,"Brilinta, Ticagrelor",AstraZeneca
3016,ZyCoV-D,Zydus
3017,,"NCCN, Pfizer"
3018,"Keytruda, Pembrolizumab (Merck)","MSD, Novocure"
3019,Vericiguat,"MSD Merck, Sharp & Dohme, Bayer, FDA"
3020,Entospletinib,"Kronos Bio,Gilead"
3021,,"Merck KGaA, F-star"
3022,Rilonacept,Kiniksa Pharmaceuticals
3023,,"Thermo Fisher, Qiagen"
3024,Mirikizumab,Eli Lilly
3025,ONCR-177,Oncorus
3026,,Celltrion
3027,,"GSK, CureVac"
3028,,"Roche,PicnicHealth"
3029,,Quest Diagnostic
3030,Risdiplam,"PTC, Royalty Pharma"
3031,AZD1222,"AstraZeneca, Oxford University"
3032,BNT1621,"Pfizer, BioNTech"
3033,"Remdesivir, DESREM",Mylan
3034,,"Roche, Jnana Therapeutic"
3035,AbC-19,UK Government
3036,,Paige
3037,,"Biocon, Voluntis"
3038,"TTX-080,TTX-030","Gilead,Tizona Therapeutics"
3039,Watchman FLX,Boston Scientific
3040,,"Evotec, Quantro "
3041,"RINVOQ, Upadacitinib",Abbvie
3042,"UPLIZNA, Inebilizumab",Viela Bio
3043,"ZEPZELCA, Lurbinectedin",Pharma Mar S.A
3044,"DOJOLVI, UX007/triheptanoin",Ultragenyx
3045,"Tivicay PD, Dolutegravir",ViiV Healthcare
3046," DS-1062, Patritumab Deruxtecan","Daiichi Sankyo, Gustave Roussy"
3047,"FabiFlu, Favipiravir",Glenmark
3048,Ranibizumab,Genentech
3049,"OV-101, Gaboxadol","Ovid Therapeutics, University of Connecticut"
3050,Vosoritide,BioMarin
3051,Desidustat,Zydus
3052,,"Synaffix, ADC Therapeutics"
3053,BNT162b2,"Pfizer, BioNTech"
3054,"Elunate, Fruquintinib","Eli Lilly, Hutchison China Chi-Med"
3055,,Eli Lilly
3056,"Actemra/RoActemra, Tocilizumab",Roche
3057,"RINVOQ, Upadacitinib",Abbvie
3058,,"Baxter, Ayogo"
3059,REGN-EB3,"BARDA, Regeneron"
3060,"Brivlera, Brivaracetam",UCB 
3061,"ZERCEPAC, Trastuzumab biosimilar","Henlius, Accord Healthcare"
3062,"Tagrisso, Osimertinib",AstraZeneca
3063,"JARDIANCE, Empagliflozin",Eli Lilly
3064,,"Sangamo, Novartis"
3065,Ad26.COV2 S,Johnson & Johnson
3066,AXO-Lenti-PD,"Oxford Biomedica, Axovant"
3067,"Monjuvi, Tafasitamab, Lenalidomide",MorphoSys
3068,IMU-838,Immunic
3069,"BNT-111, FixVac (BioNTech) LIBTAYO, Cemiplimab (Regeneron)","Regeneron, BioNTech"
3070,ROZLYTREK,Roche
3071,"MOVANTIK, Naloxegol","RedHill Biopharma, Daiichi Sankyo"
3072,"KYMRIAH, Tisagenlecleucel",Novartis
3073,RXC-006,"Redx Pharma, AstraZeneca"
3074,Delgocitinib cream,LEO Pharma
3075,,"Voyager Therapeutics, AbbVie"
3076,,Roche
3077,BNT162b1,"BioNTech, Fosun Pharma"
3078,"Remsima, Infliximab, CT-P13",Celltrion
3079,"BAT-2506, Golimumab","Bio-Thera Solutions, Pharmapark"
3080,Lu AF11167,Lundbeck
3081,"CIMZIA, Certolizumab pegol",UCB
3082,Covid-19 Vaccine,Moderna
3083,,"Sanofi, Evotec"
3084,"VIVOTIF, VAXCHORA","Emergent BioSolutions, PaxVax"
3085,RADICAVA,Mitsubishi Tanabe Pharma
3086,ObjectiveFIELD,Konan Medical
3087,"Deflux, Solesta, Barrigel","Palette Life Sciences, Nestl Skin Health"
3088,"Dr.Ci:Labo,Labo Labo,Genomer","J&J,Ci:z Holdings"
3089,"COSENTYX, Secukinumab",Novartis
3090,"MEDI-8897, SYNAGIS, Palivizumab","AstraZeneca, Sobi"
3091,"Trelegy Ellipta,Fluticasone Furoate,Umeclidinium,Vilanterol",GSK
3092,,"Dragonfly Therapeutics,Celgene"
3093,"Ralinepag, APD-811","Arena, United Therapeutics"
3094,,Vela Diagnostics
3095,"LYUMJEV, Insulin lispro-aabc injection,HUMALOG, Insulin lispro injection",Eli Lilly
3096,"GIMOTI, Metoclopramide","Evoke Pharma,EVERSANA"
3097,,"Chugai, Biofourmis"
3098,,Abbott
3099,"BREZTRI AEROSPHERE, Budesonide, Glycopyrronium, Formoterol fumarate, PT-009",AstraZeneca
3100,"Jyseleca,Filgotinib","Gilead,Galapagos"
3101,,"Sorrento, SmartPharm"
3102, DS-1062,"AstraZeneca, Daiichi Sankyo"
3103,"Equidacent, Bevacizumab",Centus Biotherapeutics
3104,"TECARTUS, Brexucabtagene autoleucel, KTE-X19",Kite Pharma (Gilead)
3105,"Bevaro, Bevasizumab",Cadila Pharmaceuticals
3106,"Ciplenza, Favipiravir, Favivent","Cipla, Jenburkt, Brinton "
3107,AZD-1222,"AstraZeneca, Emergent BioSolutions"
3108,"FARXIGA, Dapagliflozin",AstraZeneca
3109,,Zebra Medical
3110,UCB-0107,"Roche, UCB"
3111,Covid-19 Vaccine,"Sanofi, GSK"
3112,MK-6482,Merck & Co.
3113,"Ritucad, Rituximab",Cadila
3114,"Tecentriq, COTELLIC, ZELBORAF",Roche
3115,"Pevonedistat, AZACITIDINE",Takeda
3116,,Roche
3117,COVID-19 Vaccine,"Sanofi, GSK"
3118,LY-CoV555,"Eli Lilly, NIAID (NIH)"
3119,,"Siemens Healthineers, Varian"
3120,,"Merck, Hanmi Pharmaceutical"
3121,"DARZALEX, Daratumumab",Janssen Pharmaceuticals
3122,"Favipiravir, Covihalt","Lupin, SunPharma"
3123,,"Teva, Alvotech"
3124,COVID-19 Vaccine,J&J
3125,,"AstraZeneca, Eko"
3126,"Ofatumumab, OMB-157",Novartis
3127,DNL-151,"Biogen, Denali"
3128,"TECENTRIQ, Atezolizumab, Paclitaxel",Roche
3129,"Patritumab deruxtecan, U3-1402, TAGRISSO","Daiichi Sankyo, AstraZeneca"
3130,,Bausch Health
3131,"Osurnia, Vecoxa, Drontal, Profende","Elanco, Bayer Animal Health"
3132,Sentinel Brand,Merck & Co.
3133,,"Elanco, Bayer Animal Health"
3134,"Bravecto, Fluralaner",Merck & Co.
3135,,Boehringer Ingelheim
3136,Animal health products,"Elanco, Bayer Animal Health"
3137,"NuPTHm, Rituximab, Bevacizumab",Cadila Pharma
3138,"EVRYSDI, Risdiplam",Roche
3139,,"Boehringer Ingelheim, Global Stem cell Technology"
3140,Guardant360 CDx,Guardant Health
3141,Etrolizumab,Roche
3142,"ONTRUZANT, Trastuzumab biosimilar",Samsung Bioepis
3143,"VEKLURY,Remdesivir",Gilead
3144,GI therapeutic devices,"Olympus, Arc Medical Design, Norgine "
3145,NT-814,"Bayer, KaNDy Therapeutics"
3146,,"Ligand, Pfenex"
3147,Smart Insulin Pen,"Medtronic, Companion Medical"
3148,"OPDIVO, Nivolumab, YERVOY, Lpilimumab","BMS, Health Canada"
3149,,"Sarepta, University of Florida"
3150,"TYVYT, Sintilimab, GEMZAR, Gemcitabine","Innovent Biologics,Eli Lilly"
3151,"Emactuzumab, RG-7155, RO-5509554","Celleron, Roche"
3152,Evinacumab,Regeneron
3153,"XOLAIR, Omalizumab",Roche
3154,,Verily
3155,Remdesivir,Zydus
3156,Concizumab,Novo Nordisk
3157,MRTX-849,"Strata Oncology, Mirati Therapeutics"
3158,COVID-19 Vaccine,AstraZeneca
3159,COVID-19 Vaccine,"EC,J&J"
3160,NVX‑CoV2373 ,"Novavax, SK bioscience"
3161,NVX-CoV2373,Novavax
3162,Arfolitixorin,"Isofol Medical, Solasia"
3163,,"Sanofi, Principia Biopharma"
3164,"ENSPRYNG, Satralizumab-mwge",Roche
3165,DF-6002,"Dragonfly, Bristol Myers Squibb"
3166,ABO-202,"Abeona, Taysha Gene Therapies"
3167,"HLX-02, HLX 01, Rituximab Biosimilar, Trastuzumab biosimilar",Henlius
3168,,"Gilead,Tango Therapeutics"
3169,"COVID-19 Vaccine, AZD-1222","AstraZeneca, mAbxience"
3170,"EVRYSDI, Risdiplam","PTC, EMA"
3171,"IMFINZI, Durvalumab",AstraZeneca
3172,Trilaciclib,"G1 Therapeutics, FDA"
3173,"TYVYT,Sintilimab","Lilly,Innovent Biologics"
3174,REGN-COV2,"Regeneron, Roche"
3175,,"Evotec, Novo Nordisk"
3176,"DUPIXENT, Dupilumab",Sanofi
3177,"Nipocalimab, M-281","J&J, Momenta "
3178,Filgotinib,Gilead
3179,Tecentriq+Bevacizumab,Roche
3180,,Fitbit
3181,SARS-CoV-2 Primer Panel,Qiagen
3182,"STI-1499, COVI-GUARD",Sorrento
3183,PBCAR-0191,"Precision BioSciences, FDA"
3184,,"BioSymetrics, Janssen Pharmaceuticals, Sema4"
3185,,"Evotec, Centogene"
3186,"KESIMPTA, Ofatumumab","Novartis, FDA"
3187,Xywav,"Jazz, FDA"
3188,"Wynzora, Taclonex","MC2 Therapeutics, FDA"
3189,UPNEEQ,"Osmotica, FDA"
3190,BNT162B2,"Pfizer, BioNTech"
3191,"IMFINZI, Durvalumab, Etoposide","AstraZeneca, MHLW"
3192,"BYFAVO, Remimazolam",Acacia Pharma
3193,"KYPROLIS, Carfilzomib/Darzalex/Dexamethasone, Daratumumab",Janssen Pharmaceutica
3194,"Senaparib, IMP-4297","Junshi, IMPACT"
3195,Vosoritide,"BioMarin, FDA"
3196,,"RenalytixAI, AstraZeneca"
3197,"Kaftrio, Ivacaftor, Tezacaftor, Lumacaftor","Vertex, European Commission"
3198,"KADCYLA, Trastuzumab emtansine","Chugai, MHLW"
3199,Alinamin,"Takeda, Blackstone"
3200,COVID-19 Vaccine,ReiThera
3201,AVID-200,"BMS, Forbius"
3202,,"Bayer, One Drop "
3203,"Spartalizumab, PDR-001, TAFINLAR, MEKINIST, Dabrafenib",Novartis
3204,,"Bionano Genomics, Lineagen"
3205,"KEYTRUDA, Pembrolizumab","MSD Merck, Sharp & Dohme, PMDA"
3206,AZD-7442,AstraZeneca
3207,"AVASTIN, Bevacizumab Biosimilar, BAT-1706","Bio-Thera Solutions, BeiGene"
3208,MORF-720,"Morphic,AbbVie"
3209,,"AbbVie, Harvard University"
3210,ACP-044,"Acadia, CerSci"
3211,"Soticlestat, TAK-935, OV-935","Takeda, Ovid Therapeutics"
3212,"Asciminib, ABL-001",Novartis
3213,,"Qiagen, Ellume"
3214,,"Philips, B. Braun"
3215,,"Engitix, Takeda"
3216,"NEPEXTO, Etanercept Biosimilar","Lupin, Mylan"
3217,"BLENREP, Belantamab mafodotin","GSK, European Commission"
3218,CT-P59,Celltrion
3219,"Favipiravir, Favenza, PiFLU",FDC
3220,,"Abbott, FDA"
3221,"DXP-593, DXP-604","BeiGene, Singlomics"
3222,"Inqovi, Decitabine, Cedazuridine","Otsuka, FDA"
3223,,Amazon
3224,"BNT-162, COVID-19 Vaccine","BioNTech, Fosun Pharma"
3225,,"Philips, Intact Vascular"
3226,GB0139,Galecto
3227,"Vericiguat, MK-1242, BAY-1021189",Bayer
3228,TSHA-101,"Taysha Gene Therapies, FDA"
3229,LNP-023,Novartis
3230,,"CureApp, MHLW"
3231,"FARXIGA, Dapagliflozin",AstraZeneca
3232,"Cadalimab, Adalimumab Biosimilar, HUMIRA","Cadila Pharmaceuticals, AbbVie"
3233,"SEMGLEE, Insulin Glargine 300","Mylan, Biocon"
3234,,"Ionis Pharma, Akcea"
3235,Ad26.COV2.S,"J&J, Government of Canada"
3236,AZD-1222,AstraZeneca
3237,VIR-7831,"Vir Biotechnology, GSK"
3238,AZD-1222,"AstraZeneca, Oxford Biomedica"
3239,"ENSPRYNG, Satralizumab","Roche, Health Canada"
3240,Cobas,"Roche, FDA"
3241,JTX-1811,"Gilead,Jounce"
3242,"IMFINZI, Durvalumab, Etoposide, Carboplatin, CISPLATIN","AstraZeneca, European Commission"
3243,PALFORZIA,"Aimmune, Nestle"
3244,MiniMed 770G Insulin Pump,"Medtronic, FDA"
3245,"ONUREG, AZACITIDINE","BMS, FDA"
3246,"CT-P41, Denosumab Biosimilar, PROLIA","Celltrion, Amgen"
3247,Vamorolone,"Idorsia, ReveraGen, Santhera"
3248,"FYB-203, Aflibercept Biosimilar","Formycon, Bioeq"
3249,"AYBINTIO, SB8, Bevacizumab","Samsung Bioepis, European Commission"
3250,"Cadalimab, Adalimumab Biosimilar","Cadila Pharmaceuticals, AbbVie"
3251,"ZIEXTENZO, Pegfilgrastim Biosimilar, RIXIMYO, Rituximab Biosimilar","Sandoz, pCPA"
3252,,"Boehringer Ingelheim, BiomX"
3253,COVID-19 Vaccine,"Sanofi, GSK"
3254,"BO-112+Keytruda, Pembrolizumab","Highlight Therapeutics, Merck & Co."
3255,Pimodivir,Janssen Pharmaceuticals
3256,Theranova,"Baxter, FDA"
3257,BT-1718,Bicycle Therapeutics
3258,"BAT-2206, STELARA, Ustekinumab",Bio-Thera Solutions
3259,"TRULICITY, Dulaglutide",Eli Lilly
3260,Cobas,"Roche, FDA"
3261,"Sulinno,Adalimumab",Innovent Biologics
3262,,Abbott
3263,,"Kite Pharma (Gilead), HiFiBiO Therapeutics"
3264,"Lemzoparlimab, TJC4","AbbVie, I-Mab"
3265,Fruquintinib,Hutchison China Chi-Med
3266,"YESCARTA, Axicabtagene Ciloleuce",Kite Pharma
3267,"GAVRETO, Pralsetinib","Genentech, FDA"
3268,"BREZTRI AEROSPHERE, Budesonide, Glycopyrronium, Formoterol fumarate","AstraZeneca, ERS International Congress"
3269,,"Grifols,Alkahest"
3270,Prosetin,Project ALS
3271,BI-1467335,"Boehringer Ingelheim, Pharmaxis"
3272,"MONO-EMBOLEX, Orgaran","Mylan, Aspen"
3273,"DUPIXENT, Dupilumab",Sanofi
3274,Cobas ,"Roche, FDA"
3275,SLN-360,Silence Therapeutics
3276,"IMBRUVICA, Ibrutinib, Rituximab",Janssen Pharmaceuticals
3277,"Fenebrutinib, OCREVUS, Ocrelizumab",Roche
3278,,"Takeda, CHEPLAPHARM"
3279,Nerivio,Theranica
3280,Gefapixant,"MSD Merck, Sharp & Dohme"
3281,RGX-314,Regenxbio
3282,"Tolebrutinib, SAR-442168, AUBAGIO, Teriflunomide, LEMTRADA, Alemtuzumab",Sanofi Genzyme
3283,,"Bayer, Recursion"
3284,"FASENRA, Benralizumab",AstraZeneca
3285,BNT162b2,"Pfizer, BioNTech"
3286,"ENSPRYNG, Satralizumab-mwge",Genentech
3287,Cancer Therapies,"Jazz, Redx Pharma"
3288,"NINLARO, Ixazomib",Takeda
3289,"HLX-04, Bevacizumab Biosimilar","Henlius, NMPA"
3290,"OCREVUS, Ocrelizumab",Roche
3291,TRELEGY ELLIPTA,"GSK, Innoviva"
3292," Atezolizumab, CABOMETYX+TECENTRIQ, Cabozantinib","Chugai, Takeda"
3293,"DARZALEX FASPRO, Daratumumab, Hyaluronidase-fihj",Janssen Pharmaceuticals
3294,"TREMFYA, Guselkumab",Janssen Pharmaceuticals
3295,TRODELVY,"Gilead, Immunomedics"
3296,AZD-1222,AstraZeneca
3297,"DUPIXENT, Dupilumab","Sanofi, FDA"
3298,"BEOVU, Brolucizumab",Novartis
3299,,"Boehringer Ingelheim, Click Therapeutics"
3300,"Ladiratuzumab vedotin, TUKYSA","Seattle Genetics, MSD"
3301,,Fitbit
3302,"OLUMIANT, Baricitinib, VEKLURY, Remdesivir","Eli Lilly, Incyte"
3303,"Nirogacestat, Teclistamab","Janssen Biotech, SpringWorks Therapeutics"
3304,"BEOVU, Brolucizumab","Novartis, EMA"
